District_ID,DISTRICT,State_ID
765,NORTH-EAST,12
826,NEW DELHI,12
864,EAST,12
907,NORTH,12
916,NORTH-EAST,12
989,WEST,12
1028,TOTAL,12
1063,SOUTH-WEST,12
1075,OUTER,12
1157,GRP(RLY),12
1171,CRIME BRANCH,12
1255,EOW,12
1278,GRP(RLY),12
1284,WEST,12
1459,EAST,12
1528,NORTH,12
1584,CENTRAL,12
1587,I.G.I.AIRPORT,12
1644,TOTAL,12
1655,SOUTH-WEST,12
1658,NORTH,12
1664,NORTH,12
1813,METRO RAIL,12
1853,OUTER,12
1860,EAST,12
1894,NORTH-WEST,12
1937,TOTAL,12
1938,IGI AIRPORT,12
2007,WEST,12
2045,IGI AIRPORT,12
2068,NORTH EAST,12
2071,SOUTH,12
2245,STF,12
2268,TOTAL,12
2314,NEW DELHI,12
2319,SOUTH,12
2376,WEST,12
2399,NEW DELHI,12
2452,OUTER,12
2469,NEW DELHI,12
2492,DRP,12
2516,TOTAL,12
2583,GRP(RLY),12
2674,CAW,12
2699,SOUTH-WEST,12
2809,SOUTH,12
2900,STF,12
2916,CAW,12
2917,NEW DELHI,12
3015,WEST,12
3067,NORTH-WEST,12
3073,CRIME BRANCH,12
3128,WEST,12
3154,CENTRAL,12
3155,SOUTH,12
3176,EAST,12
3178,NORTH,12
3237,SOUTH-WEST,12
3339,SOUTH,12
3403,NORTH-EAST,12
3436,EAST,12
3452,IGI AIRPORT,12
3486,NEW DELHI,12
3503,CENTRAL,12
3618,NORTH-EAST,12
3755,GRP(RLY),12
3793,OUTER,12
3795,IGI AIRPORT,12
3829,SOUTH-WEST,12
3869,NEW DELHI,12
4042,TOTAL,12
4051,SOUTH,12
4058,EAST,12
4133,NORTH-WEST,12
4144,IGI AIRPORT,12
4162,NORTH-WEST,12
4174,CAW,12
4356,CRIME BRANCH,12
4390,STF,12
4399,IGI AIRPORT,12
4410,CENTRAL,12
4516,NEW DELHI,12
4559,EAST,12
4609,NORTH,12
4619,SOUTH-EAST,12
4667,EOW,12
4780,NEW DELHI,12
4783,NORTH-EAST,12
4810,EOW,12
4818,STF,12
4861,EAST,12
4933,NEW DELHI,12
4938,EAST,12
4975,WEST,12
5036,WEST,12
5097,DRP,12
5114,SOUTH-WEST,12
5138,TOTAL,12
5139,NORTH-EAST,12
5154,CAW,12
5181,SOUTH-EAST,12
5183,GRP(RLY),12
5197,TOTAL,12
5273,CENTRAL,12
5350,CENTRAL,12
5359,GRP(RLY),12
5398,NORTH,12
5648,NORTH,12
5726,SOUTH-WEST,12
5761,SOUTH-WEST,12
5768,CRIME BRANCH,12
5818,STF,12
6017,TOTAL,12
6034,NORTH-WEST,12
6044,OUTER,12
6083,NORTH-WEST,12
6127,NORTH-WEST,12
6295,SOUTH-WEST,12
6354,TOTAL,12
6362,NORTH WEST,12
6437,STF,12
6568,OUTER,12
6602,SOUTH,12
6668,SOUTH,12
6697,EAST,12
6763,NORTH,12
6801,CRIME BRANCH,12
6866,NORTH-EAST,12
6873,NORTH-WEST,12
6896,SOUTH-WEST,12
6914,WEST,12
6933,EOW,12
6967,SOUTH,12
7146,STF,12
7253,SOUTH-EAST,12
7274,STF,12
7292,IGI AIRPORT,12
7424,GRP(RLY),12
7432,EAST,12
7450,NEW DELHI,12
7537,G.R.P.(RLY),12
7653,NORTH-EAST,12
7654,WEST,12
7675,SOUTH WEST,12
7724,NEW DELHI,12
7739,WEST,12
7750,SOUTH-EAST,12
7759,SOUTH,12
7787,CENTRAL,12
7806,STF,12
7936,EAST,12
7957,NORTH-EAST,12
8012,NORTH-EAST,12
8046,SOUTH-EAST,12
8285,TOTAL,12
8324,CENTRAL,12
8346,NORTH-EAST,12
8362,TOTAL,12
8377,NORTH,12
8409,SOUTH,12
8466,CENTRAL,12
8572,OUTER,12
8581,EOW,12
8584,SPL CELL,12
8595,EAST,12
8601,CAW,12
8624,NORTH-WEST,12
8645,GRP(RLY),12
8714,S.T.F.,12
8759,CENTRAL,12
8761,NORTH,12
8889,CENTRAL,12
8898,CRIME BRANCH,12
8906,WEST,12
8918,CENTRAL,12
8920,TOTAL,12
8990,IGI AIRPORT,12
9040,SOUTH,12
9064,IGI AIRPORT,12
9214,NORTH,12
9259,NORTH-WEST,12
9274,WEST,12
9293,CAW,12
9299,IGI AIRPORT,12
9312,SOUTH,12
9329,GRP(RLY),12
9367,GRP(RLY),12
9409,IGI AIRPORT,12
9541,SOUTH-WEST,12
9565,STF,12
9568,NORTH,12
9669,NORTH-WEST,12
9712,SOUTH-EAST,12
9833,NEW DELHI,12
148,TOTAL,1
237,CAR,1
2660,TOTAL,1
2741,TOTAL,1
2850,ANDAMAN,1
3002,TOTAL,1
3077,TOTAL,1
3232,TOTAL,1
3768,NICOBAR,1
4282,TOTAL,1
4339,NICOBAR,1
4775,SOUTH,1
4778,ANDAMAN,1
4985,NICOBAR,1
5092,ANDAMAN,1
5109,NICOBAR,1
5507,NICOBAR,1
5777,NORTH,1
5848,ANDAMAN,1
6079,ANDAMAN,1
6145,TOTAL,1
6857,TOTAL,1
6885,ANDAMAN,1
6893,ANDAMAN,1
6964,A and N ISLANDS,1
7026,TOTAL,1
7181,TOTAL,1
7187,TOTAL,1
7850,ANDAMAN,1
8643,NICOBAR,1
9183,NICOBAR,1
9489,NICOBAR,1
9500,NICOBAR,1
9571,ANDAMAN,1
9648,NICOBAR,1
9769,ANDAMAN,1
13,PRATAPGARH,31
22,UDAIPUR,31
44,RAJSAMAND,31
105,DAUSA,31
109,BUNDI,31
162,JHUNJHUNU,31
167,JHALAWAR,31
173,GANGANAGAR,31
177,NAGAUR,31
178,PALI,31
188,TOTAL,31
195,KOTA RURAL,31
235,RAJSAMAND,31
248,BARMER,31
284,SAWAI MADHOPUR,31
290,BIKANER,31
302,JHALAWAR,31
315,BARMER,31
322,NAGAUR,31
367,CHURU,31
384,G.R.P.,31
409,ALWAR,31
410,BARAN,31
432,KARAULI,31
456,HANUMANGARH,31
458,CHITTORGARH,31
472,TONK,31
495,JAIPUR RURAL,31
503,BANSWARA,31
564,DUNGARPUR,31
566,GANGANAGAR,31
568,JAIPUR EAST,31
576,DUNGARPUR,31
582,JAISALMER,31
638,RAJSAMAND,31
648,BHILWARA,31
684,JHUNJHUNU,31
690,JODHPUR RURAL,31
699,TOTAL,31
735,PALI,31
782,G.R.P.,31
790,KOTA RURAL,31
820,BIKANER,31
834,BUNDI,31
850,CHITTORGARH,31
867,BANSWARA,31
870,BHILWARA,31
879,DAUSA,31
899,SIKAR,31
958,BHARATPUR,31
965,JAIPUR SOUTH,31
972,SIKAR,31
988,RAJSAMAND,31
994,JALORE,31
1006,DHOLPUR,31
1022,PALI,31
1046,JALORE,31
1059,SIROHI,31
1070,CHITTORGARH,31
1083,JHUNJHUNU,31
1128,JHUNJHUNU,31
1143,NAGAUR,31
1147,JHUNJHUNU,31
1152,BIKANER,31
1154,BIKANER,31
1169,DAUSA,31
1184,BHILWARA,31
1200,DUNGARPUR,31
1229,SIROHI,31
1263,JODHPUR,31
1295,BARAN,31
1319,JALORE,31
1331,JAIPUR,31
1340,SIKAR,31
1393,JHUNJHUNU,31
1404,JODHPUR CITY,31
1418,KARAULI,31
1426,SIROHI,31
1440,DAUSA,31
1445,BIKANER,31
1446,TOTAL,31
1455,BHILWARA,31
1456,PALI,31
1469,SIKAR,31
1479,DUNGARPUR,31
1483,CHURU,31
1511,TOTAL,31
1544,JHUNJHUNU,31
1553,AJMER,31
1590,BANSWARA,31
1665,BARAN,31
1679,TOTAL,31
1683,JHALAWAR,31
1694,TONK,31
1762,CHITTORGARH,31
1775,GANGANAGAR,31
1779,CHURU,31
1782,BANSWARA,31
1784,BARAN,31
1807,ALWAR,31
1870,G.R.P.AJMER,31
1873,BANSWARA,31
1875,BUNDI,31
1895,JALORE,31
1940,KOTA CITY,31
2036,JAIPUR NORTH,31
2058,JAIPUR SOUTH,31
2063,SAWAI MADHOPUR,31
2067,DHOLPUR,31
2085,UDAIPUR,31
2118,DUNGARPUR,31
2184,BHARATPUR,31
2186,G.R.P.AJMER,31
2201,DHOLPUR,31
2216,G.R.P.JODHPUR,31
2240,JALORE,31
2251,BANSWARA,31
2263,SIROHI,31
2270,KARAULI,31
2299,AJMER,31
2305,CHURU,31
2306,KOTA RURAL,31
2329,SIROHI,31
2332,JHALAWAR,31
2343,JAIPUR NORTH,31
2344,BANSWARA,31
2350,BANSWARA,31
2356,SIROHI,31
2361,SIKAR,31
2432,ALWAR,31
2440,SIKAR,31
2464,KARAULI,31
2476,KARAULI,31
2484,HANUMANGARH,31
2490,DHOLPUR,31
2513,JAIPUR NORTH,31
2518,TONK,31
2550,ALWAR,31
2571,JODHPUR CITY,31
2594,KOTA CITY,31
2626,DHOLPUR,31
2640,JHUNJHUNU,31
2650,DAUSA,31
2672,JAIPUR SOUTH,31
2698,DAUSA,31
2703,AJMER,31
2706,JAIPUR SOUTH,31
2720,JHALAWAR,31
2739,UDAIPUR,31
2755,BIKANER,31
2768,BHARATPUR,31
2787,BUNDI,31
2802,NAGAUR,31
2818,JODHPUR RURAL,31
2822,BIKANER,31
2827,CHURU,31
2892,JAIPUR RURAL,31
2897,UDAIPUR,31
2907,BARAN,31
2925,JHALAWAR,31
2936,GANGANAGAR,31
2946,JODHPUR WEST,31
2951,JAIPUR EAST,31
3014,RAJSAMAND,31
3026,JAIPUR NORTH,31
3031,KOTA CITY,31
3048,JAIPUR NORTH,31
3051,KARAULI,31
3056,AJMER,31
3057,JHUNJHUNU,31
3059,UDAIPUR,31
3112,PALI,31
3113,JODHPUR CITY,31
3198,JAISALMER,31
3229,SIKAR,31
3233,JHALAWAR,31
3262,NAGAUR,31
3310,BUNDI,31
3330,CHITTORGARH,31
3342,CHITTORGARH,31
3343,BHILWARA,31
3425,BARMER,31
3426,PALI,31
3451,CHURU,31
3465,BARAN,31
3485,JHALAWAR,31
3508,JODHPUR RURAL,31
3537,KARAULI,31
3538,DUNGARPUR,31
3588,JAIPUR SOUTH,31
3636,G.R.P.JODHPUR,31
3657,JAIPUR EAST,31
3659,JODHPUR CITY,31
3662,SAWAI MADHOPUR,31
3663,JALORE,31
3683,BARAN,31
3689,BANSWARA,31
3753,JAISALMER,31
3761,BUNDI,31
3773,CHURU,31
3805,JALORE,31
3817,CHITTORGARH,31
3840,CHURU,31
3841,HANUMANGARH,31
3857,CHITTORGARH,31
3859,NAGAUR,31
3901,BIKANER,31
3912,HANUMANGARH,31
3997,SAWAI MADHOPUR,31
4022,SAWAI MADHOPUR,31
4023,ALWAR,31
4048,JHALAWAR,31
4062,UDAIPUR,31
4073,JALORE,31
4099,GANGANAGAR,31
4113,SAWAI MADHOPUR,31
4117,PRATAPGARH,31
4124,JODHPUR EAST,31
4142,BANSWARA,31
4148,NAGAUR,31
4159,BHARATPUR,31
4173,NAGAUR,31
4188,KOTA,31
4202,KOTA RURAL,31
4227,SIKAR,31
4235,BHARATPUR,31
4236,JAIPUR WEST,31
4305,PRATAPGARH,31
4325,DISCOM,31
4361,DHOLPUR,31
4414,JAIPUR EAST,31
4424,G.R.P.,31
4491,DAUSA,31
4504,JODHPUR CITY,31
4515,BHILWARA,31
4613,SIKAR,31
4623,BHILWARA,31
4639,DAUSA,31
4686,GANGANAGAR,31
4693,DHOLPUR,31
4695,BARMER,31
4726,JAIPUR RURAL,31
4752,DUNGARPUR,31
4763,PALI,31
4789,G.R.P. JODHPUR,31
4794,DUNGARPUR,31
4859,KOTA,31
4862,JAIPUR EAST,31
4863,BHARATPUR,31
4866,DUNGARPUR,31
4885,JAISALMER,31
4887,JAIPUR NORTH,31
4909,AJMER,31
4981,BARAN,31
4996,JALORE,31
5014,NAGAUR,31
5029,DAUSA,31
5032,RAJSAMAND,31
5069,JHALAWAR,31
5102,BHILWARA,31
5111,JAIPUR,31
5116,BIKANER,31
5143,SAWAI MADHOPUR,31
5179,JHUNJHUNU,31
5211,BHARATPUR,31
5213,BARMER,31
5234,JAIPUR WEST,31
5264,JAISALMER,31
5279,JODHPUR RURAL,31
5281,BUNDI,31
5299,BANSWARA,31
5314,HANUMANGARH,31
5316,JODHPUR,31
5330,SAWAI MADHOPUR,31
5332,PRATAPGARH,31
5362,PALI,31
5415,JODHPUR RURAL,31
5432,UDAIPUR,31
5434,ALWAR,31
5453,JAIPUR RURAL,31
5457,G.R.P.,31
5459,SAWAI MADHOPUR,31
5468,DUNGARPUR,31
5483,JAISALMER,31
5492,JHUNJHUNU,31
5493,DAUSA,31
5504,HANUMANGARH,31
5515,SAWAI MADHOPUR,31
5518,BHARATPUR,31
5540,JAIPUR RURAL,31
5558,TONK,31
5566,DAUSA,31
5584,BUNDI,31
5589,KOTA,31
5640,G.R.P.,31
5665,TONK,31
5762,HANUMANGARH,31
5787,JAIPUR RURAL,31
5792,BUNDI,31
5808,HANUMANGARH,31
5857,TONK,31
5883,ALWAR,31
5887,JAISALMER,31
5890,SIROHI,31
5905,GANGANAGAR,31
5913,TONK,31
5932,BHILWARA,31
5945,UDAIPUR,31
5946,KOTA RURAL,31
5947,G.R.P.,31
5967,GANGANAGAR,31
5990,UDAIPUR,31
6021,HANUMANGARH,31
6024,SIKAR,31
6025,DHOLPUR,31
6029,JAISALMER,31
6050,KARAULI,31
6065,TOTAL,31
6086,CHITTORGARH,31
6089,ALWAR,31
6099,KOTA CITY,31
6116,JAIPUR SOUTH,31
6117,KARAULI,31
6120,TOTAL,31
6124,JODHPUR,31
6129,HANUMANGARH,31
6198,JALORE,31
6207,SIKAR,31
6249,DHOLPUR,31
6275,GANGANAGAR,31
6278,KOTA CITY,31
6293,JODHPUR RURAL,31
6302,PALI,31
6330,G.R.P.,31
6349,BHILWARA,31
6395,SAWAI MADHOPUR,31
6422,JAIPUR WEST,31
6438,CHURU,31
6457,AJMER,31
6468,TONK,31
6472,BARMER,31
6475,JAIPUR,31
6493,BANSWARA,31
6521,G.R.P.JODHPUR,31
6524,JODHPUR,31
6528,JAISALMER,31
6593,BARMER,31
6597,PALI,31
6683,UDAIPUR,31
6727,AJMER,31
6752,KARAULI,31
6771,SIROHI,31
6781,DHOLPUR,31
6788,JALORE,31
6804,TOTAL,31
6849,BUNDI,31
6877,JAIPUR SOUTH,31
6882,AJMER,31
6884,TOTAL,31
6898,DHOLPUR,31
6939,AJMER,31
6945,NAGAUR,31
6965,BHARATPUR,31
6973,BHARATPUR,31
7032,NAGAUR,31
7056,JAISALMER,31
7060,JAIPUR EAST,31
7069,JODHPUR WEST,31
7070,TOTAL,31
7073,NAGAUR,31
7088,PALI,31
7126,TONK,31
7127,JAISALMER,31
7148,SIROHI,31
7153,UDAIPUR,31
7158,PALI,31
7159,BIKANER,31
7168,RAJSAMAND,31
7189,JODHPUR CITY,31
7194,G.R.P.,31
7214,JAIPUR,31
7229,JAIPUR SOUTH,31
7240,NAGAUR,31
7267,GANGANAGAR,31
7268,RAJSAMAND,31
7277,KOTA RURAL,31
7282,CHITTORGARH,31
7302,KOTA CITY,31
7322,BARMER,31
7369,BANSWARA,31
7396,BIKANER,31
7406,AJMER,31
7418,DUNGARPUR,31
7425,SIROHI,31
7427,AJMER,31
7430,BUNDI,31
7448,KOTA RURAL,31
7454,JODHPUR EAST,31
7516,CHURU,31
7520,JODHPUR RURAL,31
7610,CHITTORGARH,31
7612,ALWAR,31
7615,SAWAI MADHOPUR,31
7616,BARMER,31
7646,SIKAR,31
7683,DAUSA,31
7704,RAJSAMAND,31
7785,BHILWARA,31
7802,JAIPUR EAST,31
7813,UDAIPUR,31
7816,HANUMANGARH,31
7884,GANGANAGAR,31
7922,RAJSAMAND,31
7944,DUNGARPUR,31
7964,JHUNJHUNU,31
7969,DAUSA,31
7988,AJMER,31
7989,BARAN,31
8014,BIKANER,31
8145,PRATAPGARH,31
8155,CHURU,31
8156,JAIPUR RURAL,31
8186,RAJSAMAND,31
8214,KOTA CITY,31
8230,KOTA,31
8237,DUNGARPUR,31
8270,SAWAI MADHOPUR,31
8293,TOTAL,31
8304,BARAN,31
8325,GANGANAGAR,31
8388,AJMER,31
8394,KARAULI,31
8404,JHALAWAR,31
8431,HANUMANGARH,31
8476,SIROHI,31
8496,GANGANAGAR,31
8511,DHOLPUR,31
8568,SIKAR,31
8599,KOTA,31
8666,BARAN,31
8670,ALWAR,31
8717,JODHPUR RURAL,31
8734,JHUNJHUNU,31
8756,JAIPUR EAST,31
8806,KOTA CITY,31
8812,JALORE,31
8828,TOTAL,31
8830,BHILWARA,31
8836,ALWAR,31
8839,RAJSAMAND,31
8861,SIROHI,31
8874,BARMER,31
8933,CHURU,31
8934,JHALAWAR,31
8942,BUNDI,31
8974,BHARATPUR,31
8977,BARAN,31
8978,KARAULI,31
8979,SIROHI,31
9001,JAIPUR NORTH,31
9019,TOTAL,31
9025,KOTA RURAL,31
9121,BHARATPUR,31
9153,JHALAWAR,31
9170,JAISALMER,31
9182,BARAN,31
9204,HANUMANGARH,31
9233,JAIPUR,31
9247,CHITTORGARH,31
9255,BARMER,31
9280,G.R.P. AJMER,31
9296,BARMER,31
9350,KARAULI,31
9416,G.R.P.,31
9419,PRATAPGARH,31
9431,BARMER,31
9438,JALORE,31
9458,UDAIPUR,31
9474,TONK,31
9479,JODHPUR,31
9488,RAJSAMAND,31
9501,BHILWARA,31
9530,ALWAR,31
9532,JAIPUR NORTH,31
9546,BUNDI,31
9554,CHURU,31
9603,ALWAR,31
9612,JAISALMER,31
9618,G.R.P.AJMER,31
9691,BIKANER,31
9694,TONK,31
9719,TONK,31
9742,CHITTORGARH,31
9762,JAIPUR RURAL,31
9801,PALI,31
9802,BHARATPUR,31
9835,TONK,31
9836,DHOLPUR,31
55,ERNAKULAM COMMR.,20
98,IDUKKI,20
103,KOZHIKODE COMMR.,20
123,TOTAL,20
128,ALAPUZHA,20
131,KOLLAM RURAL,20
156,ERNAKULAM COMMR.,20
164,KOTTAYAM,20
186,KOZHIKODE COMMR.,20
287,RAILWAYS,20
323,KASARGOD,20
336,KOTTAYAM,20
342,TOTAL,20
357,PALAKKAD,20
379,TRIVANDRUM COMMR.,20
403,KASARGOD,20
423,PATHANAMTHITTA,20
497,WAYANADU,20
551,KOZHIKODE RURAL,20
559,KASARGOD,20
578,KASARGOD,20
621,IDUKKI,20
659,RAILWAYS,20
677,KOTTAYAM,20
691,KOTTAYAM,20
696,ERNAKULAM RURAL,20
722,KANNUR,20
750,MALAPPURAM,20
766,ALAPUZHA,20
806,CBCID,20
855,RAILWAYS,20
859,PATHANAMTHITTA,20
908,KOTTAYAM,20
983,IDUKKI,20
1055,KOZHIKODE RURAL,20
1097,THRISSUR,20
1142,WAYANADU,20
1225,KANNUR,20
1232,KOLLAM COMMR.,20
1294,MALAPPURAM,20
1313,KOLLAM COMMR.,20
1329,PALAKKAD,20
1353,THRISSUR,20
1371,KASARGOD,20
1373,CBCID,20
1538,THRISSUR,20
1566,WAYANADU,20
1579,ALAPUZHA,20
1689,RAILWAYS,20
1718,CBCID,20
1733,KOZHIKODE RURAL,20
1800,KOZHIKODE RURAL,20
1802,KOZHIKODE RURAL,20
1817,TOTAL,20
1836,KOLLAM,20
1844,KOZHIKODE RURAL,20
1851,CBCID,20
1908,ERNAKULAM,20
1911,KANNUR,20
1939,TRIVANDRUM RURAL,20
1998,RAILWAYS,20
2097,KOTTAYAM,20
2135,TRIVANDRUM COMMR.,20
2207,THRISSUR RURAL,20
2254,IDUKKI,20
2255,IDUKKI,20
2325,KOZHIKODE COMMR.,20
2410,KOLLAM,20
2534,ERNAKULAM COMMR.,20
2544,WAYANADU,20
2589,TRIVANDRUM COMMR.,20
2590,THRISSUR,20
2738,KOZHIKODE COMMR.,20
2877,KANNUR,20
2922,KOLLAM,20
2956,PATHANAMTHITTA,20
3054,TOTAL,20
3055,PALAKKAD,20
3107,TRIVANDRUM RURAL,20
3146,TRIVANDRUM COMMR.,20
3177,KOLLAM COMMR.,20
3191,PALAKKAD,20
3231,ERNAKULAM RURAL,20
3293,CBCID,20
3348,PALAKKAD,20
3402,ALAPUZHA,20
3466,PALAKKAD,20
3483,THRISSUR,20
3493,KANNUR,20
3504,KOZHIKODE COMMR.,20
3520,WAYANADU,20
3610,TRIVANDRUM RURAL,20
3612,ERNAKULAM COMMR.,20
3641,THRISSUR RURAL,20
3650,KASARGOD,20
3807,ALAPUZHA,20
3845,TOTAL,20
3853,ALAPUZHA,20
3861,TRIVANDRUM COMMR.,20
3872,WAYANADU,20
3882,KOZHIKODE RURAL,20
3941,RAILWAYS,20
4003,PALAKKAD,20
4010,THRISSUR RURAL,20
4035,ERNAKULAM RURAL,20
4161,WAYANADU,20
4231,THRISSUR,20
4253,RAILWAYS,20
4294,KOLLAM RURAL,20
4326,RAILWAYS,20
4482,KOZHIKODE RURAL,20
4502,RAILWAYS,20
4566,ALAPUZHA,20
4584,PALAKKAD,20
4600,KOZHIKODE COMMR.,20
4621,MALAPPURAM,20
4647,CBCID,20
4651,TRIVANDRUM RURAL,20
4711,PALAKKAD,20
4728,TRIVANDRUM RURAL,20
4776,ERNAKULAM COMMR.,20
4801,KASARGOD,20
4816,ERNAKULAM COMMR.,20
4829,KASARGOD,20
4841,KOTTAYAM,20
4852,KOZHIKODE RURAL,20
4884,KOTTAYAM,20
4913,THRISSUR COMMR.,20
4939,KOTTAYAM,20
4951,ERNAKULAM COMMR.,20
4967,RAILWAYS,20
4992,PALAKKAD,20
5072,TOTAL,20
5180,ALAPUZHA,20
5255,CBCID,20
5311,ERNAKULAM RURAL,20
5329,TRIVANDRUM RURAL,20
5348,TRIVANDRUM COMMR.,20
5425,PATHANAMTHITTA,20
5533,IDUKKI,20
5559,MALAPPURAM,20
5561,KANNUR,20
5562,ALAPUZHA,20
5622,KANNUR,20
5635,KOZHIKODE RURAL,20
5686,TOTAL,20
5708,TOTAL,20
5732,MALAPPURAM,20
5776,RAILWAYS,20
5780,KANNUR,20
5793,KOZHIKODE COMMR.,20
5870,IDUKKI,20
5893,KANNUR,20
5907,TRIVANDRUM RURAL,20
6113,TRIVANDRUM COMMR.,20
6118,ERNAKULAM RURAL,20
6196,KOTTAYAM,20
6234,TOTAL,20
6308,PATHANAMTHITTA,20
6325,MALAPPURAM,20
6374,PATHANAMTHITTA,20
6385,ERNAKULAM RURAL,20
6453,KOLLAM,20
6498,KASARGOD,20
6536,PATHANAMTHITTA,20
6688,ALAPUZHA,20
6712,KOLLAM,20
6745,TRIVANDRUM RURAL,20
6780,ERNAKULAM,20
6820,IDUKKI,20
6827,KOLLAM RURAL,20
6869,KASARGOD,20
6890,ALAPUZHA,20
6917,WAYANADU,20
6952,TOTAL,20
6970,KOZHIKODE,20
6977,IDUKKI,20
7012,ERNAKULAM RURAL,20
7044,TRIVANDRUM RURAL,20
7053,WAYANADU,20
7200,ERNAKULAM RURAL,20
7211,KOZHIKODE COMMR.,20
7230,KOLLAM,20
7246,ERNAKULAM RURAL,20
7335,ERNAKULAM RURAL,20
7348,TOTAL,20
7373,KOTTAYAM,20
7379,THRISSUR COMMR.,20
7435,PATHANAMTHITTA,20
7480,TRIVANDRUM COMMR.,20
7497,TRIVANDRUM COMMR.,20
7503,KOLLAM,20
7510,MALAPPURAM,20
7538,WAYANADU,20
7561,MALAPPURAM,20
7605,ERNAKULAM COMMR.,20
7620,RAILWAYS,20
7680,ALAPUZHA,20
7691,WAYANADU,20
7753,PATHANAMTHITTA,20
7824,ERNAKULAM COMMR.,20
7831,KOZHIKODE COMMR.,20
7881,PATHANAMTHITTA,20
7917,WAYANADU,20
7932,MALAPPURAM,20
7976,THRISSUR COMMR.,20
8056,PALAKKAD,20
8057,MALAPPURAM,20
8071,KOLLAM,20
8128,PATHANAMTHITTA,20
8163,RAILWAYS,20
8233,KOZHIKODE RURAL,20
8286,KOZHIKODE COMMR.,20
8296,MALAPPURAM,20
8311,TRIVANDRUM RURAL,20
8373,THRISSUR,20
8407,MALAPPURAM,20
8481,PALAKKAD,20
8583,IDUKKI,20
8619,KOZHIKODE COMMR.,20
8622,THRISSUR,20
8693,ERNAKULAM COMMR.,20
8788,PATHANAMTHITTA,20
8807,KASARGOD,20
8813,IDUKKI,20
8842,ERNAKULAM RURAL,20
8914,KOTTAYAM,20
8943,KOTTAYAM,20
8944,MALAPPURAM,20
8954,KOLLAM,20
8962,THRISSUR,20
8985,WAYANADU,20
9014,TOTAL,20
9054,PALAKKAD,20
9067,KASARGOD,20
9076,TRIVANDRUM COMMR.,20
9188,KANNUR,20
9245,KASARGOD,20
9302,ALAPUZHA,20
9314,TRIVANDRUM COMMR.,20
9326,KANNUR,20
9364,TOTAL,20
9446,KOLLAM,20
9449,TRIVANDRUM,20
9510,THRISSUR,20
9542,IDUKKI,20
9582,KOZHIKODE,20
9583,KANNUR,20
9627,TRIVANDRUM,20
9643,KANNUR,20
9678,ERNAKULAM COMMR.,20
9751,IDUKKI,20
9760,TRIVANDRUM RURAL,20
9838,PATHANAMTHITTA,20
20,LATEHAR,18
31,GODDA,18
64,SARAIKELA,18
91,GUMALA,18
116,SAHEBGANJ,18
192,RAMGARH,18
199,DHANBAD,18
201,PALAMU,18
206,KODERMA,18
207,JAMSHEDPUR RLY.,18
212,RAMGARH,18
220,LATEHAR,18
307,CHAIBASA,18
350,JAMSHEDPUR,18
366,GIRIDIH,18
381,BOKARO,18
411,CHAIBASA,18
484,HAZARIBAGH,18
494,JAMSHEDPUR,18
599,SAHEBGANJ,18
634,JAMSHEDPUR RLY.,18
641,GIRIDIH,18
651,DUMKA,18
671,PALAMU,18
715,SIMDEGA,18
719,JAMSHEDPUR,18
730,DEOGHAR,18
787,DEOGHAR,18
802,LATEHAR,18
846,SIMDEGA,18
885,GIRIDIH,18
900,KODERMA,18
911,KHUNTI,18
923,RANCHI,18
996,GIRIDIH,18
1001,CHATRA,18
1040,GIRIDIH,18
1069,DEOGHAR,18
1087,BOKARO,18
1167,CHAIBASA,18
1201,SARAIKELA,18
1254,KODERMA,18
1259,SAHEBGANJ,18
1281,GUMLA,18
1283,BOKARO,18
1356,CHATRA,18
1401,DEOGHAR,18
1409,DHANBAD RLY.,18
1414,RANCHI,18
1429,DEOGHAR,18
1535,DEOGHAR,18
1592,LATEHAR,18
1620,SIMDEGA,18
1699,PAKUR,18
1700,DUMKA,18
1736,PAKUR,18
1740,TOTAL,18
1745,HAZARIBAGH,18
1751,DUMKA,18
1839,RAMGARH,18
1854,KODERMA,18
1856,KODERMA,18
1892,SAHEBGANJ,18
1896,GUMLA,18
1901,DHANBAD,18
1905,CHAIBASA,18
1931,GODDA,18
1985,DHANBAD RLY.,18
1987,CHATRA,18
2004,KODERMA,18
2006,JAMSHEDPUR,18
2010,PALAMU,18
2011,GIRIDIH,18
2054,DHANBAD,18
2075,SARAIKELA,18
2079,DHANBAD,18
2117,JAMTARA,18
2122,SAHEBGANJ,18
2142,JAMSHEDPUR RLY.,18
2146,DUMKA,18
2179,JAMSHEDPUR RLY.,18
2196,KODERMA,18
2213,PAKUR,18
2217,GODDA,18
2224,LATEHAR,18
2259,RAMGARH,18
2260,GODDA,18
2290,BOKARO,18
2335,JAMTARA,18
2355,JAMSHEDPUR,18
2366,KHUNTI,18
2380,BOKARO,18
2411,JAMTARA,18
2491,JAMTARA,18
2554,GIRIDIH,18
2563,DUMKA,18
2615,GARHWA,18
2629,SIMDEGA,18
2633,GARHWA,18
2645,SAHEBGANJ,18
2704,LOHARDAGGA,18
2721,GUMLA,18
2754,GARHWA,18
2824,LOHARDAGGA,18
2847,LOHARDAGGA,18
2901,HAZARIBAGH,18
2920,HAZARIBAGH,18
2941,JAMSHEDPUR,18
2949,LOHARDAGGA,18
2968,PALAMU,18
2969,DEOGHAR,18
3019,JAMTARA,18
3105,SARAIKELA,18
3109,GUMLA,18
3122,DEOGHAR,18
